series_id,pass_id,common_key,series_role,master_profile_id,worker_id,robot_id,time_ms,current_a,voltage_v,speed_value
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,20200,208.22,25.52,38.76
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,20300,209.13,25.55,38.56
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,20400,207.76,25.36,38.63
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,20500,207.46,25.36,38.58
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,20600,207.21,25.31,38.6
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,20700,207.32,25.36,38.79
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,20800,205.91,25.09,39.24
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,20900,205.03,25.04,39.83
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,21000,203.13,24.79,39.63
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,21100,206.56,25.16,39.42
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,21200,208.95,25.52,39.05
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,21300,209.83,25.67,38.32
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,21400,209.01,25.53,38.39
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,21500,206.85,25.38,39.17
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,21600,207.6,25.39,39.39
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,21700,208.89,25.51,39.13
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,21800,208.69,25.51,38.34
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,21900,210.3,25.54,38.13
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,22000,209.78,25.56,38.22
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,22100,207.83,25.45,39.18
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,22200,205.72,25.14,39.88
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,22300,203.1,24.85,40.27
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,22400,203.55,24.95,40.25
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,22500,203.41,24.91,40.08
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,22600,205.2,25.08,39.84
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,22700,206.51,25.36,39.27
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,22800,209.11,25.64,38.86
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,22900,210.77,25.82,38.47
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,23000,211.61,25.99,38.11
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,23100,209.59,25.66,38.5
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,23200,208.35,25.47,38.73
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,23300,206.46,25.23,38.86
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,23400,204.62,24.98,39.3
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,23500,205.59,25.24,39.12
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,23600,209.2,25.62,38.74
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,23700,210.08,25.72,38.21
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,23800,211.63,25.94,38.1
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,23900,212.2,25.9,38.23
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,24000,210.18,25.72,38.64
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,24100,207.77,25.49,38.88
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,24200,206.81,25.29,39.25
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,24300,204.75,25.06,39.49
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,24400,206.88,25.37,39.14
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,24500,209.47,25.56,38.67
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,24600,210.31,25.76,38.39
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,24700,211.19,25.86,37.92
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,24800,210.96,25.84,37.89
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,24900,208.9,25.56,38.14
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,25000,207.81,25.43,38.39
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,25100,206.26,25.23,38.86
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,25200,205.34,25.02,39.11
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,25300,205.01,24.99,39.22
S-A15-2-M,P-A15-2,WO-2026-0312|J-A-15,master,MP-KIM,WK-M1,RB-01,25400,206.11,25.07,39.24
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,0,202.37,25.61,40.57
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,100,202.23,25.63,40.53
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,200,203.16,25.68,40.6
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,300,202.61,25.61,40.51
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,400,202.89,25.68,40.66
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,500,202.29,25.67,40.62
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,600,201.89,25.69,40.7
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,700,202.74,25.62,40.77
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,800,202.76,25.63,40.64
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,900,202.74,25.64,40.49
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,1000,202.53,25.73,40.56
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,1100,203.02,25.73,40.48
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,1200,203.81,25.82,40.58
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,1300,203.66,25.79,40.38
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,1400,203.17,25.7,40.47
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,1500,203.09,25.7,40.49
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,1600,202.52,25.59,40.6
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,1700,201.95,25.59,40.58
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,1800,203.05,25.69,40.66
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,1900,203.26,25.75,40.65
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,2000,203.2,25.75,40.81
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,2100,203.08,25.71,40.63
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,2200,203.53,25.81,40.51
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,2300,204.09,25.76,40.55
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,2400,202.89,25.7,40.45
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,2500,202.75,25.72,40.48
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,2600,202.67,25.65,40.45
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,2700,202.66,25.63,40.52
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,2800,202.13,25.58,40.67
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,2900,202.46,25.61,40.74
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,3000,202.25,25.63,40.65
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,3100,202.56,25.73,40.66
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,3200,203.09,25.71,40.62
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,3300,203.6,25.74,40.62
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,3400,203.79,25.84,40.7
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,3500,203.82,25.81,40.58
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,3600,203.23,25.76,40.62
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,3700,202.97,25.67,40.66
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,3800,202.23,25.62,40.44
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,3900,201.99,25.57,40.56
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,4000,201.83,25.57,40.61
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,4100,201.87,25.56,40.67
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,4200,202.24,25.61,40.56
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,4300,202.33,25.62,40.68
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,4400,202.8,25.72,40.54
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,4500,203.75,25.74,40.6
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,4600,203.06,25.71,40.62
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,4700,203.32,25.76,40.45
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,4800,203.4,25.8,40.58
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,4900,203.37,25.79,40.74
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,5000,202.89,25.68,40.64
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,5100,201.99,25.56,40.62
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,5200,202.36,25.61,40.68
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,5300,202.55,25.63,40.51
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,5400,202.37,25.56,40.45
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,5500,201.59,25.52,40.58
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,5600,201.94,25.53,40.77
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,5700,203.3,25.66,40.64
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,5800,203.52,25.78,40.66
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,5900,203.31,25.74,40.43
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,6000,203.42,25.76,40.45
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,6100,203.22,25.78,40.46
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,6200,203.05,25.8,40.51
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,6300,203.72,25.75,40.54
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,6400,202.83,25.66,40.55
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,6500,203.14,25.63,40.67
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,6600,203.1,25.71,40.51
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,6700,203.3,25.75,40.48
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,6800,203.06,25.68,40.62
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,6900,203.21,25.73,40.56
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,7000,202.95,25.67,40.66
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,7100,202.29,25.69,40.54
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,7200,203.15,25.77,40.58
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,7300,203.02,25.79,40.68
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,7400,202.88,25.79,40.56
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,7500,204.04,25.86,40.67
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,7600,202.77,25.71,40.48
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,7700,203.33,25.7,40.47
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,7800,202.29,25.62,40.62
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,7900,202.57,25.67,40.72
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,8000,202.11,25.56,40.83
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,8100,201.84,25.47,40.62
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,8200,202.08,25.59,40.6
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,8300,201.79,25.6,40.72
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,8400,201.68,25.55,40.72
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,8500,202.94,25.68,40.65
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,8600,203.0,25.71,40.5
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,8700,203.14,25.74,40.44
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,8800,203.63,25.81,40.65
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,8900,203.63,25.82,40.43
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,9000,202.98,25.8,40.57
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,9100,202.94,25.76,40.54
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,9200,202.15,25.65,40.57
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,9300,201.6,25.53,40.68
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,9400,202.14,25.68,40.65
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,9500,201.96,25.54,40.64
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,9600,202.1,25.58,40.59
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,9700,202.59,25.73,40.65
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,9800,202.93,25.75,40.55
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,9900,203.23,25.75,40.54
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,10000,202.47,25.7,40.54
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,10100,202.83,25.71,40.65
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,10200,202.67,25.61,40.54
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,10300,202.27,25.6,40.67
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,10400,202.23,25.5,40.61
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,10500,201.59,25.49,40.62
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,10600,201.42,25.5,40.67
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,10700,202.15,25.58,40.63
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,10800,202.25,25.63,40.49
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,10900,203.05,25.71,40.56
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,11000,203.4,25.76,40.63
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,11100,202.94,25.75,40.58
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,11200,202.67,25.74,40.55
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,11300,202.22,25.62,40.63
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,11400,201.1,25.48,40.74
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,11500,201.25,25.55,40.71
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,11600,201.87,25.56,40.65
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,11700,201.41,25.57,40.59
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,11800,201.67,25.56,40.62
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,11900,202.47,25.59,40.67
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,12000,202.38,25.58,40.5
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,12100,202.31,25.64,40.62
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,12200,202.95,25.74,40.5
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,12300,203.15,25.73,40.54
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,12400,203.16,25.76,40.47
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,12500,203.37,25.82,40.58
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,12600,202.68,25.72,40.54
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,12700,202.27,25.69,40.55
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,12800,202.73,25.7,40.69
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,12900,202.13,25.56,40.68
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,13000,202.62,25.67,40.68
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,13100,202.53,25.67,40.52
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,13200,203.46,25.7,40.55
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,13300,202.97,25.69,40.52
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,13400,202.88,25.75,40.63
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,13500,202.96,25.76,40.61
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,13600,203.05,25.66,40.5
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,13700,202.8,25.7,40.6
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,13800,202.81,25.69,40.66
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,13900,202.04,25.55,40.71
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,14000,201.89,25.56,40.66
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,14100,202.73,25.63,40.53
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,14200,202.61,25.67,40.61
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,14300,203.24,25.7,40.54
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,14400,202.27,25.68,40.47
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,14500,202.73,25.74,40.5
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,14600,202.94,25.75,40.54
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,14700,203.11,25.75,40.62
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,14800,203.12,25.79,40.5
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,14900,201.88,25.71,40.4
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,15000,202.45,25.63,40.57
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,15100,201.7,25.48,40.7
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,15200,202.5,25.63,40.61
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,15300,201.8,25.57,40.65
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,15400,201.98,25.62,40.63
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,15500,202.91,25.69,40.56
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,15600,202.72,25.65,40.52
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,15700,202.6,25.63,40.53
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,15800,202.5,25.72,40.55
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,15900,202.92,25.75,40.55
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,16000,202.96,25.67,40.37
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,16100,202.88,25.68,40.49
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,16200,202.5,25.7,40.53
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,16300,203.62,25.76,40.56
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,16400,202.32,25.67,40.67
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,16500,201.76,25.57,40.42
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,16600,202.11,25.61,40.62
S-A15-2-R,P-A15-2,WO-2026-0312|J-A-15,robot,MP-KIM,,RB-01,16700,201.86,25.55,40.62
